StudyHours,AttendancePercent,PreviousScore,SleepHours,AssignmentsCompleted,InternetAccess,ParentalEducationLevel,FamilyIncomeLevel,ExtracurricularParticipation,ScreenTimeHours,MotivationLevel,TeacherSupportRating,PeerStudyHours,HealthRating,FinalScore
0.737965647,62.96483794,97.26441029,4.617249329,3,1,2,4,0,3.806319058,3,1,0.382931719,4,67.94576512
5.538542844,71.48284064,67.51545552,5.029900179,6,0,5,4,1,6.327774119,1,1,3.319980087,2,89.41792853
9.693025356,93.63651252,64.19469429,4.004717076,5,0,2,2,0,4.377768852,3,4,4.560299489,4,130.2026768
5.230978442,92.09667834,58.13210399,4.196325258,10,0,5,4,1,7.582213073,1,2,2.302967184,3,85.39525335
6.293986381,59.30507089,40.758373,8.886419116,7,0,3,5,0,3.055734894,2,5,0.204979553,4,95.45175145
6.95748689,90.13216549,70.0825063,5.211768476,0,1,1,4,1,3.909925048,2,2,4.401488587,1,111.0921698
4.545410648,72.90934434,49.3908767,7.316553548,9,1,2,1,0,6.508697673,4,4,0.334868831,1,93.78564573
6.275580801,74.1484436,94.49152585,8.195498494,10,1,3,2,0,4.822172153,4,4,4.337566214,3,137.4902385
5.843143119,56.67399862,70.8233563,6.753302296,6,1,1,2,0,4.829197025,3,2,1.959096866,4,88.96930227
9.011580105,54.03007569,71.49881264,4.7657225,6,1,2,5,0,1.373381141,2,3,1.826972693,5,110.9530145
0.454463803,86.39696535,54.84472626,7.640582187,10,0,3,4,1,3.790197639,4,4,2.713986897,4,88.87119919
2.809631896,74.82305762,33.63925464,7.00125705,6,0,3,1,0,2.895136127,2,5,4.785424087,1,76.51781026
9.504114841,71.84253513,32.22206358,7.656252947,6,0,3,4,1,7.99534586,1,2,4.493702725,2,95.900185
8.902637839,86.47541143,59.63346009,7.848733114,9,0,4,3,0,3.158485494,4,3,2.351650442,3,134.1158176
4.556567528,88.27564495,35.91957647,8.877051838,9,0,5,4,0,7.191475744,3,2,3.479116155,2,84.64949845
6.201325978,57.94540838,72.47928689,6.8678164,7,1,1,5,1,5.733636145,4,3,2.902146262,5,110.3723293
2.77381183,80.51125747,91.66811039,5.708205563,8,0,5,4,0,3.386414864,2,3,3.467307895,4,93.19455149
1.881211597,56.76770411,91.80403716,7.242322785,8,0,5,2,0,4.804740649,5,5,4.1466373,5,100.3270031
4.636984049,87.5687543,76.13317871,4.342203546,1,1,5,1,1,6.88375116,5,4,0.172469144,2,93.85723411
3.53352228,82.84775781,44.7862282,8.486986592,6,1,3,5,0,7.183578086,2,3,1.62879927,4,71.46947197
5.836561119,97.83073105,90.4097782,4.596905057,6,0,5,3,1,2.122757125,1,4,4.796645541,5,118.9327016
0.77734637,53.44790082,92.02654047,5.639214189,3,0,4,1,0,3.377011988,4,5,4.746681543,1,93.76694676
9.743948077,52.85273606,43.76575095,8.078726903,8,1,2,1,0,3.346562261,5,4,0.05610445,1,122.3458344
9.862107445,64.10935373,81.619826,6.986561892,7,0,3,2,0,1.294313573,1,1,1.00720065,3,123.3607757
6.98161714,63.08528419,50.05636842,5.968177601,0,0,1,2,1,5.187664319,2,3,4.968850212,1,90.734059
5.360963663,62.34893995,86.18482186,6.367178297,1,0,2,2,0,6.983740371,1,5,2.464125379,1,85.10215446
3.095276163,95.31272903,99.80665299,8.272736966,1,1,2,5,0,3.671020715,2,2,2.86433002,2,88.66862255
8.137950197,62.47730999,32.10182037,5.70002193,10,0,2,4,0,6.180251615,4,5,0.832100928,1,102.2134419
6.847311726,63.59748631,92.81561061,8.348248424,7,0,5,1,0,5.393902895,1,3,4.471678044,1,108.7636225
1.626169393,87.96991312,73.58413735,4.440672155,0,1,5,4,0,3.629541148,4,5,1.156321498,2,79.19807153
9.109271845,72.48699212,98.13678334,7.883992186,3,1,3,4,0,1.987418596,1,2,0.94823815,1,120.6290935
8.225372429,88.83552785,62.55066623,8.237738165,9,1,5,2,0,5.965266969,2,1,1.140612017,1,113.176694
9.497999133,53.26830788,89.31715514,4.909088264,4,0,5,4,0,6.981956183,2,3,4.598108513,3,114.7432689
7.257195084,74.37855968,34.3675848,6.151732662,8,1,5,1,0,5.800981447,1,3,3.514233536,1,93.34606716
6.134151959,51.68068001,53.46953351,4.827498873,6,0,3,1,1,1.125149388,2,5,3.842981972,1,105.1141375
4.182430363,53.13266017,34.69115764,7.533020645,7,1,3,3,0,2.513630261,3,4,1.885181791,3,74.32662542
9.327284834,95.32187267,98.27401934,6.67673884,10,0,4,5,1,1.486359894,3,4,4.545885075,2,160.0802468
8.660638895,56.96226856,87.18817351,7.176616734,8,1,4,4,1,4.992702697,4,2,3.947039762,1,115.142179
0.452186701,76.62103411,89.67831949,4.982434835,6,0,4,5,1,6.295343752,3,1,3.752986813,5,77.47555781
0.263669745,70.55478013,95.6575662,5.05872931,4,0,4,5,0,1.774054309,3,1,4.854701418,2,91.92171378
3.764633669,67.36716631,35.95724403,4.207486628,4,1,2,5,1,6.868364744,5,5,1.830984154,2,80.36435443
8.105533308,94.99166728,56.99183148,5.610337676,9,1,2,5,1,4.888562849,5,5,3.054868234,1,129.7381489
9.872761293,51.09116984,34.97244223,6.798723307,10,0,4,1,1,5.829783085,5,4,4.549648495,3,124.3365342
1.504168911,83.18948431,44.75551711,8.28967457,5,1,4,4,0,7.79981294,5,1,3.954444716,2,74.58736474
5.941307154,98.16972171,46.05560439,7.334637237,4,0,1,3,1,1.585766918,2,1,2.816894791,3,98.19946003
3.808908566,78.00840917,62.83750477,6.176981617,10,1,2,5,0,7.308568161,4,1,0.381068424,5,90.18402203
9.699143978,96.8411231,48.79935172,8.765600572,8,1,1,3,1,1.882718872,4,2,3.263617198,3,135.9388702
8.421189231,52.61289396,37.06846748,7.596226003,2,0,1,1,1,3.750711646,3,2,2.632777784,4,84.82079232
8.383287047,70.93966595,41.72437624,8.650826014,2,1,5,1,0,6.960070874,4,5,0.920902307,3,93.37341231
4.686931598,63.00788955,40.30928945,6.637939866,6,1,3,2,0,7.343779657,3,4,4.411265617,2,92.43336784
4.148195023,86.54104825,98.11537585,5.294521374,6,0,2,5,1,4.544601715,4,3,1.716242974,3,109.2073201
2.734070719,99.06485452,83.15047548,4.264133432,5,0,4,2,1,5.158732468,1,4,1.937399468,3,82.65877767
0.563754967,62.82650312,97.74330257,7.630424257,2,1,4,3,1,5.957031342,1,2,3.362007744,4,73.18398772
8.647223763,82.70873007,60.78183406,4.60651499,6,0,3,4,0,6.829310679,4,2,2.44399371,4,120.590007
8.129010091,59.90488164,49.48579372,5.513875641,4,1,2,2,0,1.850578187,2,5,0.446405381,1,99.12582171
9.997176733,78.26651273,85.8805238,6.662354539,6,1,4,1,1,6.670485158,3,3,1.937208087,2,117.2461313
9.966368371,73.19662433,52.83777426,6.822082939,1,0,4,5,1,4.368933054,4,1,0.47233059,1,102.8049456
5.554317056,98.60026648,50.95683616,7.002915985,5,0,5,3,0,4.154363976,3,3,0.953752016,4,108.2949874
7.689874152,80.42636363,46.27541945,4.831276652,7,0,1,1,0,3.967298264,5,3,0.035872192,3,111.2031041
9.447657299,67.4753186,39.07752848,5.898687024,0,0,4,4,1,4.564481097,4,3,0.906565407,4,99.47181014
8.496473907,55.70478924,47.95241427,7.085971136,3,0,2,5,0,7.615353874,2,5,1.65223677,5,95.56415656
2.473481017,57.56234144,54.87238239,8.849094323,10,0,3,4,1,4.83742641,5,2,2.691092169,3,92.22202651
4.505441353,61.2658465,77.17959457,7.638155688,0,1,5,4,0,7.672242768,4,1,4.596386056,1,90.47766323
1.291594152,62.54833307,34.37953896,8.613018785,0,1,2,5,1,2.262030914,1,3,2.701634336,3,54.03429641
9.540510273,92.53080289,44.73548578,7.811060292,9,0,5,5,1,6.068951852,4,1,3.528017707,5,121.1410003
6.061746345,78.06113941,86.63165482,6.958584844,10,1,1,4,1,6.68567677,1,3,1.788385457,4,104.4544273
2.286428055,76.16954557,40.28453465,4.960116846,7,1,4,3,0,5.753901819,1,2,3.758153968,2,70.55176742
6.717006844,55.73844359,53.98516026,7.333428259,6,1,2,5,1,5.248455962,4,1,3.10234373,2,93.71420277
6.181282405,93.00698467,90.52612453,7.11689783,9,1,3,1,1,4.953689468,4,4,2.298970066,2,132.62081
3.58162718,86.14071516,40.84477178,7.012345852,0,0,1,2,0,7.026513378,1,2,0.968843974,4,53.68740351
1.135575922,53.3834181,35.79157849,6.44892934,10,1,1,3,1,6.75152618,3,1,1.51770454,2,57.65574329
6.715731956,85.39175486,63.91765966,6.64328302,1,1,5,5,1,1.856021048,5,3,3.104730437,5,109.6921126
5.203077009,77.17691087,51.16936579,5.672212636,3,0,1,5,1,6.940113599,2,3,2.130281622,4,75.72541793
7.723183917,54.08626729,69.43858551,6.596563463,0,0,2,3,0,3.898480336,4,2,4.446932784,2,99.63921466
5.201635011,72.91503208,86.26634233,4.987779528,2,0,5,2,0,2.77587781,5,2,1.174201358,1,106.9209859
8.521815003,74.23481436,39.60039417,8.025871987,7,0,1,4,0,7.088379976,5,3,0.365363261,4,115.1858439
5.519068388,58.28872701,70.64893592,4.928884773,7,1,3,1,0,4.024173597,3,1,2.946742883,4,93.04883927
5.609379715,97.28490735,65.38561323,4.424831449,7,0,2,5,1,6.658552831,5,4,4.430254201,3,121.573298
8.766536027,92.49876857,40.08551502,6.181230132,5,1,3,2,0,2.843825284,4,5,1.823695147,2,108.1962392
4.034828662,83.45111687,73.67989399,7.291537198,5,1,3,1,0,1.02750525,5,2,3.238556674,1,106.9603154
1.340152285,73.11477805,49.15482925,6.188584125,4,0,5,3,0,4.46821435,4,3,1.157063111,5,69.68364672
0.287826763,70.58827708,64.1484023,5.38377066,8,0,4,5,1,1.701597797,4,1,2.792359608,4,83.98206795
7.551372557,82.54867336,35.7590627,6.790855919,3,0,5,4,1,6.280631689,1,2,3.933960504,5,83.70668256
6.203095514,77.27159347,62.170884,5.735011677,9,0,2,3,1,2.932525952,3,1,4.335157994,5,111.3930463
7.040797681,53.11365529,51.45244276,8.664338451,6,0,2,5,0,4.105519526,2,2,0.525595649,5,93.89126186
2.129641615,75.62513244,87.56668478,8.613225698,0,0,5,2,1,1.609234956,1,3,1.781872581,3,71.98523666
1.363714756,90.32018086,33.98851089,6.5118591,8,1,4,1,1,3.006614739,2,1,3.19822221,5,62.00483691
0.145446657,72.96199388,59.30250924,5.63941997,6,1,5,1,0,6.470431703,4,3,0.17361434,2,72.28919881
3.505875588,52.59782888,62.09019969,7.68566207,9,1,2,5,1,2.061115383,1,1,3.453076001,2,78.24519054
5.899176869,89.31390997,80.75042534,4.183564717,8,1,4,3,0,5.530116928,5,2,2.640169414,1,121.5400608
3.922440451,60.06818911,70.20013026,6.37384503,6,0,2,4,0,7.42198097,5,5,1.442831396,1,103.4944259
4.37474922,62.93104174,76.7048636,5.681616971,1,0,4,2,1,5.758857318,2,5,4.073272253,5,91.08853525
9.041586945,58.23531767,84.39345,8.602679426,5,1,4,5,0,6.677151825,4,4,1.450253561,5,113.7388737
3.48255467,66.51075324,90.35420816,4.060015136,9,1,5,2,0,1.762801405,2,4,4.957075231,3,102.9878815
5.139894892,87.83757528,51.97128477,6.764074379,10,1,5,1,0,2.755122782,3,3,4.081850946,5,105.9369986
7.836530127,75.96929298,67.66158938,7.703317905,3,0,5,4,0,7.261771966,5,1,3.539902507,5,107.3194176
3.965427823,60.24406371,88.80756549,6.425089938,2,0,4,2,0,6.005739295,1,4,0.30673779,5,78.62530024
6.220867002,93.89150391,99.26157917,4.427015151,1,0,4,5,0,5.476876785,1,2,4.52155186,4,113.352721
8.623637087,93.97909275,92.26635177,8.86230695,5,1,2,4,1,5.646367153,1,5,3.950276529,4,132.0099549
9.495206237,93.52892125,56.00270838,6.590052157,7,1,3,3,0,3.89940388,5,1,1.145125396,3,121.151192
1.470734809,61.93981057,43.66165621,7.070931222,5,0,5,5,0,1.311896421,4,5,1.961240907,3,80.60463499
9.265876252,72.56196721,64.25747762,5.183048914,8,0,2,2,0,6.491090794,5,1,1.343157758,2,126.611154
4.921162931,99.24948281,81.91490163,6.417490426,4,1,2,4,0,5.750992654,5,4,4.922080171,3,115.3278318
2.582443883,88.60062382,64.47983495,6.14574746,1,1,1,5,1,4.309631249,1,4,4.270982224,2,80.62427623
4.591357562,51.35837106,63.82266043,4.37447921,7,0,5,4,1,7.298317308,5,3,4.651126513,5,90.54971978
9.800325753,53.26022956,88.67612948,4.530801768,8,1,2,4,0,3.353117655,1,1,3.943871182,3,121.6275447
4.92618094,73.19656884,55.29826453,8.187362598,9,0,1,4,1,3.06025221,4,2,2.281741205,3,97.08138681
3.287516103,95.46101029,90.18562724,5.199099761,3,0,5,2,0,7.109574276,3,4,1.027171249,3,101.222981
6.334008543,76.9350899,58.47633607,4.974791357,5,1,4,5,0,6.578913583,1,3,1.040400785,2,86.32445616
2.401456188,74.8906254,52.9763174,6.524557256,10,1,1,1,0,4.604858675,2,4,0.758414242,2,86.09551032
0.758633281,55.273685,61.77929378,7.843735657,9,1,4,1,0,1.915143176,3,5,2.733247752,1,86.49038082
1.288797219,82.83900524,83.37128711,4.309732593,7,0,3,2,1,2.5055003,4,4,4.599832614,2,117.3310888
1.28045839,91.10515803,38.82014195,6.884039598,8,1,3,2,1,5.593595933,3,1,4.95899035,2,73.98131544
1.519026935,69.02100038,43.74934511,4.596052214,4,1,3,4,0,3.695288665,1,3,1.436499,4,55.52726321
1.388271726,88.78059255,96.6011378,4.182305254,5,0,3,5,0,6.855312342,4,1,3.486572701,3,90.80178286
6.408747448,98.2238327,42.28441392,4.263719761,10,0,2,5,1,7.649685065,2,2,2.985490078,2,97.17578395
1.818800844,60.18832296,69.74091226,8.170820541,3,1,3,3,1,6.639458477,1,2,2.444680584,3,59.31735749
3.456672833,76.16648156,70.55201267,4.589862418,4,0,2,3,0,3.642817961,1,4,3.328843219,3,90.52019639
8.967884099,64.3568979,64.27371234,4.225756822,6,0,2,1,1,6.520805005,4,3,1.856815095,4,109.5015506
4.739616403,89.64272095,75.1321674,6.189499436,8,0,5,3,0,3.460091714,4,3,4.722423875,3,119.347118
6.675577385,78.87966829,46.08787081,8.21996736,9,1,2,3,1,2.169700614,3,3,3.527244339,2,113.4954923
1.723198712,81.72912088,68.68635874,5.312041882,10,1,2,1,1,1.233752434,2,3,3.77100546,3,97.66201876
1.922890188,89.89570798,56.05212787,6.108563088,5,0,3,1,1,3.700016989,3,4,1.212110475,1,85.61969856
0.408686163,69.79852363,76.31670817,4.199612663,5,0,2,3,1,7.324915126,3,1,0.842910017,1,63.31465718
1.689350631,95.75450342,39.88564804,6.245392571,7,0,4,5,0,2.672906114,1,4,1.971703965,4,67.0618595
2.78590339,76.65144336,69.96141918,6.888065403,10,1,3,3,0,2.445592155,4,1,3.833362427,2,101.2874889
1.770104843,57.89774114,42.96892488,6.854535269,3,0,1,4,1,7.788745497,1,5,4.693979549,4,58.15672974
0.887025338,84.79495591,49.50501442,5.662133461,2,0,3,4,0,1.17502879,2,5,2.13664913,1,69.2672685
1.206358711,89.66306752,45.30968602,5.577665903,6,1,2,4,1,6.500475053,3,1,3.870783962,2,73.34944274
4.60778768,65.83808385,42.79864459,4.533118095,4,0,4,2,1,3.24958969,2,4,2.352038097,3,84.38502357
2.063337184,92.85896285,87.79976661,5.833991603,1,1,3,4,0,1.262415698,4,2,1.476141248,2,92.70565609
3.64269861,95.30716274,49.99952974,4.497473344,1,1,4,5,0,7.424617781,4,4,3.696325754,5,83.70620876
5.034172709,63.84522437,94.89866473,7.832979724,10,1,1,2,0,1.977496311,5,2,3.99101067,2,130.3980678
6.903948286,99.17607364,97.89485677,8.831371489,5,0,1,2,1,4.862454986,2,4,1.01420397,3,116.2880886
0.393121398,57.0355764,69.9882329,8.850372283,7,0,5,4,0,2.918379452,1,3,1.52584751,5,66.3258947
7.994103989,60.10078342,40.01007859,8.325355497,0,1,5,3,0,1.456349615,2,3,2.473884217,4,92.52018438
6.279003895,59.21124196,56.21837704,7.003960747,10,0,3,1,0,1.3494574,3,5,0.932609149,2,112.6993457
0.817590319,94.6994855,85.84125843,7.504328486,5,1,5,3,0,1.808896892,4,5,4.644171494,4,101.912065
8.735786241,82.71462762,55.71735101,5.426029013,1,0,4,3,1,1.499569097,4,1,2.956669563,2,110.9187763
9.208724005,57.60521416,36.09120528,7.153852101,1,1,5,2,1,6.323906809,2,2,0.606016387,1,78.44379007
0.610779599,72.01617092,68.97494376,6.278247747,6,1,4,2,1,4.398963416,2,3,0.920149323,1,71.8369079
2.768776481,80.76490125,89.1584596,6.410086699,9,0,5,2,1,3.400244639,2,4,4.771776727,3,111.2343139
8.062012798,54.17320425,85.7148471,7.788882802,0,0,5,5,1,3.928582371,3,1,3.690842928,1,107.9506977
7.482596904,94.12081842,42.25861981,5.409591778,5,0,5,5,1,7.502627149,3,4,3.672025423,5,107.111305
1.845210194,90.18017677,77.09352301,5.590198058,6,0,2,1,1,7.375262689,1,3,0.36249297,5,84.41651066
2.093493233,75.26033868,45.43529844,8.623208956,7,1,2,2,0,6.009735361,2,3,4.476494189,2,67.70663286
3.704721028,98.35633076,45.27452742,4.281121474,6,1,5,4,1,7.192776642,1,3,2.218676813,4,68.6156038
4.845229852,70.88804896,91.18502413,6.428171492,5,0,4,2,1,3.237536193,5,3,3.298586613,5,102.1458523
6.182547715,99.20551595,47.47682669,8.564004002,8,0,3,5,1,3.667765282,3,4,4.798446096,2,119.9414285
3.689136396,83.39599994,48.42731426,7.051815039,2,1,1,2,1,5.295985273,4,1,0.500061902,4,76.65995981
4.625347161,81.73356366,30.04573735,6.732035371,10,0,2,5,0,5.365381631,5,3,2.411382297,1,92.64252873
7.474709381,58.29774476,90.94683239,5.248720896,5,0,5,2,1,4.371898866,4,5,0.248063683,2,115.1313807
0.366832029,94.09638792,85.48163692,5.716377445,3,0,1,4,1,3.804604939,5,1,2.497727117,4,86.97780181
2.524369443,71.3744844,73.91302546,8.260242079,1,0,2,1,0,7.903262181,1,5,1.261297052,3,65.01992978
7.133495859,58.11167029,82.51860348,6.796090659,0,1,3,4,1,6.747865383,1,4,4.555327646,3,89.73362197
8.952068377,50.630376,40.64339972,6.573710969,0,1,4,5,1,4.044861385,3,3,1.992462471,5,84.85533658
5.116774421,77.98778418,62.08265162,4.497898568,10,0,5,3,1,6.091047341,4,1,3.16936223,4,99.72821821
5.321134853,76.36998111,54.58535711,4.080140782,9,1,3,4,1,2.886931853,5,3,4.301436324,3,112.6935231
1.071720113,85.96768112,36.56435684,8.818425943,2,0,2,2,1,1.701185284,2,3,4.918459292,5,74.91576688
4.474123668,94.51290265,64.02913397,5.884930836,3,0,5,1,1,3.467017179,2,1,2.519096852,2,83.87870672
5.326172665,53.97032923,94.45177552,7.01606531,1,0,1,2,1,3.820809601,3,3,2.278788514,2,94.92350905
2.424705036,86.57482452,32.80413833,4.398575366,10,1,4,2,0,1.115759872,4,3,0.378698226,4,90.41511394
2.692432309,59.3705972,50.40226394,7.415571429,10,1,2,4,0,6.703544011,2,2,0.063694717,4,74.15224299
3.772841631,92.90885266,44.52786553,8.662833544,10,1,4,1,1,3.514353817,3,2,3.044010462,4,94.31311067
0.200711978,90.95317569,46.67026576,6.878326265,0,1,5,3,0,5.06292716,3,1,0.327321761,4,53.94770687
3.220791656,77.03968775,93.59041863,4.630576612,3,1,3,2,1,1.517742311,4,1,1.901894685,3,99.32840547
2.11448007,85.51213993,62.7648338,6.908607637,6,0,4,1,0,2.224977801,2,3,0.018032181,3,79.76526169
3.274973522,65.71750566,62.64095891,7.831736066,9,0,1,3,1,7.227856077,2,5,3.076137495,5,82.15530444
1.197621318,73.55839495,83.24029497,6.032082683,10,1,2,2,0,5.260812695,2,1,2.127075802,3,78.93455959
8.905272807,91.08184489,40.81445428,8.39918874,5,1,1,1,1,7.651988351,1,3,0.635103849,2,100.3806497
5.935924536,72.96325986,64.10857479,7.243414767,5,1,4,4,0,7.991250241,2,5,1.481838034,5,100.5832326
6.791023191,67.88991327,60.09896499,8.496244591,10,0,3,2,0,3.603020807,5,2,2.848303495,3,116.2333754
7.891712386,74.71062236,71.78374834,7.117526556,8,1,3,2,1,3.091621449,1,1,3.28356684,4,118.8826937
4.984421989,91.41246262,99.96903923,4.65643986,1,0,1,1,1,7.008492386,1,3,2.311679398,3,96.02634257
0.869202881,66.76040237,83.86142259,5.548458556,3,0,5,2,0,7.990279989,1,2,4.01979558,1,59.24056456
5.371065418,58.68807966,57.85059921,5.008974741,4,1,5,3,0,5.40748864,1,4,0.562202059,5,78.28672523
5.86841118,85.60070102,87.92871366,8.544132489,0,0,3,2,1,6.565985058,3,2,0.422728613,3,101.4381517
7.454394742,91.29891064,41.94958543,7.802000336,7,0,1,5,0,6.472221012,5,3,0.221221345,3,104.0476535
4.316595462,55.03187393,32.13245804,7.381991845,7,1,1,3,1,3.487377958,4,5,2.679139197,2,85.05340343
1.275803028,61.99370564,44.31138607,5.504831598,5,0,1,1,0,5.019892662,2,4,3.531158521,4,70.39675359
2.837759058,57.09859949,53.82880893,4.92022386,4,1,4,3,0,6.831398589,1,4,0.652606997,4,68.16567036
3.630822964,67.39707058,65.74065302,7.78225544,7,0,5,5,1,5.816797134,4,4,3.194728109,2,96.26602545
6.459172413,72.51754895,73.05903984,6.370789729,2,1,5,5,1,1.148146698,3,1,2.384738831,2,102.8028704
5.707783047,87.44131685,93.74240021,5.128947761,2,1,4,2,1,3.356939682,4,3,4.936722501,1,121.9521933
3.560967259,82.55737924,65.68978067,7.083109891,1,0,2,2,0,2.011329876,1,4,3.587368046,5,85.75481538
9.865152488,81.04642837,65.08929512,4.201669261,4,1,4,4,0,2.630805485,5,2,3.287366676,4,134.0628016
6.057748194,67.61874733,33.51701069,5.630851271,2,0,1,3,0,7.338426342,4,5,2.852248674,2,86.61160138
2.372267917,92.07237765,32.44380869,6.342784973,2,0,4,4,1,1.258253022,1,3,4.986830908,2,70.31396016
1.017824726,73.56435837,68.58119733,4.739791671,5,1,1,5,0,2.538604984,1,2,4.902295854,5,77.30904777
1.528591392,98.9552469,60.67250293,8.923272388,7,0,3,2,0,3.166985466,2,1,2.690575627,2,80.95670884
2.459577284,81.70710691,88.74262765,5.045486823,1,1,1,2,1,5.318188504,2,4,2.275916737,1,78.91595162
1.606813733,56.31323708,41.24757093,4.65176565,3,0,5,2,0,4.738711831,5,2,2.310574614,5,57.077653
1.865670241,83.8088781,31.74801635,5.017674369,10,0,4,1,0,2.52788638,2,3,2.141711952,1,77.55804104
2.850951687,66.25520077,61.43271376,7.845305666,6,1,1,5,1,2.149687471,5,2,2.656991535,3,92.03026198
1.733735953,84.31635983,46.62349897,6.127528296,0,0,2,2,1,2.657586242,3,1,1.367921339,4,70.68374447
8.967654246,53.48205741,33.47300613,6.827079699,0,0,3,5,1,4.517707387,3,5,4.633943916,2,95.52684501
0.802337457,58.74407186,80.72188008,4.105045785,9,0,2,2,1,2.8982445,2,4,2.451150407,5,86.21048134
5.245113896,92.78686295,37.81151,4.172156543,6,0,2,3,1,7.633217511,3,3,4.210039059,1,90.55327666
4.10396827,61.35897785,72.582365,6.229127749,6,0,2,5,1,4.24705655,4,4,2.376518373,4,95.36782776
9.823786169,91.85205626,49.67348251,8.083276216,0,0,3,4,1,1.411572116,4,4,3.59145137,4,120.46755
1.120389022,63.96380442,42.14472352,8.426194394,0,0,3,1,1,6.104864841,4,4,1.684409822,2,53.63948202
3.97855599,82.1440955,56.5826066,4.433532838,3,0,3,4,1,3.301917017,3,2,3.124034289,4,84.27797336
9.694704333,84.70752868,86.10120434,6.691815511,4,1,3,5,0,5.574422524,4,2,2.491857227,2,131.8062877
8.655071259,75.63273766,57.44655038,8.566148431,4,0,2,2,1,2.957160594,5,5,1.835571283,3,115.7240691
8.170720709,65.26553383,82.55387544,5.939863772,3,0,5,5,1,4.995206192,1,1,4.407781305,2,102.3240743
2.57902827,60.63221882,38.78404078,8.147829157,7,1,5,1,0,6.405067534,2,3,0.563558414,1,60.39807973
1.708875874,51.65946773,84.09399938,4.668478272,6,1,3,5,1,7.496061192,5,2,2.434615742,4,81.67567448
6.686432199,65.19732006,46.58533274,8.676972448,8,1,4,2,0,2.827890011,4,4,0.971845366,4,109.1102219
9.293759891,82.65813953,77.41751909,7.757116588,6,0,1,4,0,3.343998657,1,1,4.305275456,4,122.4251105
5.56762893,96.91524092,69.60470884,8.706671964,9,1,4,3,1,4.249864942,2,3,1.267346724,2,109.1763208
5.716126895,93.56022411,95.0401302,7.383086168,0,1,4,4,0,7.490223864,5,3,3.167151701,5,113.8820528
2.799790937,88.30323883,57.11257626,5.81701966,6,0,4,2,1,7.309707998,2,3,0.827817575,2,82.02565643
7.694929332,89.42236716,34.63156322,8.690905863,0,0,5,2,1,1.629147961,3,3,2.024568347,1,94.94460875
1.870437486,83.24924517,31.34088399,5.377833882,6,1,1,1,0,1.92350878,4,5,4.496785978,2,92.68821577
3.236792364,63.01434288,87.88009927,5.66086261,9,1,4,5,0,4.468564241,5,3,0.830322222,4,105.8798871
4.254364386,95.35975154,66.73149464,7.50404209,7,0,3,5,0,1.74633491,5,1,3.315979127,3,111.8889414
5.076103787,83.5366156,84.26708363,7.826581498,10,0,5,4,1,3.419066113,1,2,1.022551853,1,101.5401799
2.424097324,78.02203155,46.409792,8.647017419,8,0,3,3,1,2.038697648,1,1,2.078745263,3,66.73260947
1.148368247,55.54947346,54.15586219,5.024012045,2,0,3,3,0,5.452282486,1,4,2.703084422,1,55.2624136
6.106200424,72.35277719,32.10727105,7.989990176,3,0,4,1,1,7.646468022,2,5,2.886532091,1,84.92611294
2.886305532,73.01791356,97.30446272,7.692730267,3,1,3,2,1,7.977136392,4,5,3.012556688,4,97.45434932
5.812382214,93.22818048,76.75075347,4.318972781,8,0,1,1,0,3.626687927,2,4,3.200657077,2,121.8460497
1.543627153,77.33241101,95.32435614,5.936115706,6,0,3,5,0,5.19308846,4,1,1.358843488,4,87.2286353
4.811401019,69.02002745,48.58474852,5.413827285,2,0,4,2,0,6.993873575,5,1,2.006837429,4,78.12883767
5.325894326,98.84001643,72.80245279,5.522452122,9,0,3,1,0,1.82223451,2,4,0.186593318,4,115.0324434
0.518235368,55.53602967,77.49499778,8.914734398,4,0,5,4,0,5.826950877,2,3,3.843784883,3,58.26778007
3.366042782,71.12742142,52.22847902,7.213887067,6,1,5,5,0,3.861905632,2,3,4.185497509,1,92.48981651
1.344146769,52.10123376,89.36764645,7.588380789,7,0,5,3,0,2.443023122,3,2,0.996183817,5,88.91571143
0.633749705,86.99520604,96.3013024,8.883088187,0,1,2,1,0,3.819275331,4,1,1.007219823,2,82.21191649
9.899602324,95.90382761,91.93985824,5.886008912,1,0,5,5,0,1.531722009,4,1,0.210182011,4,135.4874282
3.22353845,64.00186648,81.73468832,8.009200842,6,1,5,5,0,5.86785004,2,4,4.851919114,1,90.15360117
8.098744459,92.91708384,49.42252758,6.172654817,10,1,2,3,1,2.769198681,3,4,4.035932841,2,131.0168332
2.546406548,64.61091152,49.71312295,8.347668359,1,0,5,3,1,3.179839515,2,3,1.803516015,5,61.58993485
6.815027222,95.53850808,97.43522243,4.903287707,6,0,4,3,0,1.847569088,4,1,2.409541357,5,129.2937368
7.602278599,87.69809518,30.71991472,8.738430885,8,0,5,1,1,7.052613797,5,1,1.459834803,4,92.50844702
5.956387406,90.24533884,80.12349813,5.093858542,10,0,5,3,1,4.454109955,3,5,2.986219842,5,124.959171
4.715761886,50.90032778,79.43723138,5.631102535,1,0,2,4,1,5.005028145,3,2,3.586542062,5,75.8447951
4.118409141,98.14051785,73.58826787,7.780961171,6,1,4,5,1,4.986028782,2,2,2.23684239,2,91.07503528
3.488682665,86.3335496,99.30761923,5.968775708,3,0,3,3,1,3.873451802,5,3,4.367970966,2,110.5397938
